11106,11.114,19.881,12.696,13.903,5.2423,5.9849,18.901,3.9293,10.44,17.66,27.449,19.646,20.128,7.2452,7.0289,29.007,5.0319,16.267,18.472,27.063,23.997,23.213,7.2452,6.6913,33.714,2.2911,18.901,19.193,27.245,27.319,24.209,8.9083,7.3089,37.38,3.9293,20.197,21.006,26.264,31.537,24.075,10.064,7.5581,41.255,3.5144,20.65,20.227,27.041,37.276,24.882,11.879,10.674,45.188,8.0909,25.129,18.901,23.868,42.697,25.945,12.696,12.574,47.282,9.9403,26.903,20.035,23.006,42.697,25.446,11.892,14.34,47.546,9.0458,27.336,17.572,17.163,40.454,25.495,11.183,14.962,46.974,11.996,25.104,16.9,17.235,40.751,26.211,9.8467,15.599,48.609,10.064,25.343,17.44,17.756,40.028,27.364,11.128,17.369,49.767,10.543,26.817,16.68,20.493,41.839,28.831,12.425,20.65,54.728,13.925,28.465,18.472,22.701,44.26,31.064,10.616,23.784,56.718,16.153,29.172,15.717,25.012,42.352,32.057,13.566,24.563,57.373,15.999,28.362,15.41,27.784,40.569,33.387,11.996,26.731,57.818,16.707,30.243,14.448,27.251,38.838,31.242,11.128,28.981,55.083,16.818,29.681,14.448,29.341,37.429,31.064,12.425,32.705,55.826,17.36,28.821,14.416,29.54,36.793,30.568,9.1139,33.572,51.726,15.369,29.785,11.114,28.901,32.954,27.516,10.732,32.804,46.125,15.912,27.234,10.336,30.243,29.346,25.616,8.9601,34.524,43.133,13.992,24.851,13.44,30.563,27.784,24.607,7.0289,33.755,39.703,11.996,20.969,15.096,31.679,28.121,25.945,7.9562,34.671,39.551,13.079,20.074,16.964,32.837,30.643,28.686,6.3357,34.898,39.301,12.961,18.396,20.432,34.115,28.991,29.535,6.3357,37.268,38.771,10.485,15.499,21.385,31.796,27.923,29.639,6.7602,34.403,35.987,9.2484,11.128,25.306,27.983,25.945,32.52,5.2717,31.591,33.346,6.6913,7.5581,23.901,25.129,25.85,31.825,5.501,28.751,30.864,4.7802,6.0106,24.664,20.881,24.273,31.163,5.501,27.279,27.143,5.4728,2.7784,23.739,18.967,20.68,27.234,7.0289,21.87,21.92,2.2227,1.2425,18.497,12.187,12.829,19.481,4.4801,14.765,14.145,1.5717,1.5717
11107,10.885,26.912,18.345,21.239,5.6281,10.927,23.421,9.1353,16.09,18.103,36.345,28.383,30.851,3.9024,15.334,35.617,9.7794,23.427,17.037,39.339,33.205,33.737,7.4248,15.928,40.48,8.2043,27.4,18.511,36.649,40.291,36.012,7.9594,14.911,46.332,6.7139,28.783,18.42,33.118,44.893,35.221,9.3658,17.634,48.819,7.4043,31.082,20.487,34.363,49.975,35.217,8.5675,20.686,51.588,7.1745,36.114,19.221,31.568,52.591,35.936,11.051,22.955,54.357,8.8988,37.516,16.241,25.133,54.973,36.691,10.843,21.087,53.975,9.7638,37.544,12.053,24.644,52.394,34.562,9.3982,21.152,51.535,14.317,35.117,10.955,26.912,51.659,34.553,7.363,22.274,53.098,8.2966,37.104,9.3982,29.929,53.975,34.235,8.8988,23.264,55.287,10.843,39.739,9.8724,27.929,56.351,35.583,12.104,24.835,59.051,14.726,41.007,8.1484,32.392,56.651,35.936,12.254,26.674,60.747,17.875,45.001,8.2782,38.287,54.13,36.307,8.8988,28.936,60.707,21.431,48.216,5.682,39.339,53.167,36.491,12.488,30.529,59.095,18.279,48.782,6.1702,37.021,52.385,34.804,12.216,30.653,56.726,20.487,48.697,2.4681,40.973,52.472,33.283,12.741,34.908,57.398,25.673,49.266,3.4904,42.308,49.055,31.19,11.377,36.778,52.533,19.937,47.654,5.4354,39.797,46.108,28.038,13.575,34.221,46.138,21.152,45.509,6.6455,37.177,46.322,26.496,13.291,34.132,42.862,23.427,42.838,8.4422,35.364,40.709,25.194,13.428,34.377,38.016,23.737,37.544,9.4306,39.57,41.395,26.634,10.955,37.871,36.491,23.961,35.809,13.473,38.224,43.371,28.292,14.146,39.374,35.978,25.98,35.77,17.001,34.983,40.284,28.49,12.99,39.509,34.363,26.582,32.928,21.686,32.18,40.287,27.929,10.471,38.315,29.297,27.065,23.343,24.835,31.727,35.872,29.668,10.885,37.104,27.907,22.526,18.078,28.038,28.447,33.186,28.746,8.5675,32.147,24.975,23.027,18.103,28.447,23.833,31.78,28.103,11.256,29.802,21.742,18.764,11.377,27.682,19.03,28.554,24.514,7.6868,24.786,18.772,16.602,6.7139,20.782,14.242,18.772,17.565,5.2064,15.334,12.402,11.093,3.1219
11108,10.139,26,23.23,26.192,6.7418,10.139,26.192,4.4528,17.811,14.455,33.157,35.227,36.943,10.552,14.146,40.454,7.9655,25.195,18.459,33.596,44.143,42.272,10.479,17.157,47.719,5.0014,30.074,15.816,36.006,49.784,43.506,12.595,16.319,53.892,5.0014,30.637,16.083,37.153,55.454,44.764,13.438,19.362,57.411,4.7511,34.055,13,32.205,60.019,44.805,13.819,22.182,58.711,9.1089,36.972,11.651,33.253,62.985,45.544,10.609,25.964,61.765,6.6736,39.229,7.5122,33.102,63.465,45.825,12.846,27.114,61.898,10.421,39.877,8.303,28.168,56.791,45.498,11.046,26.717,60.222,7.9078,37.573,4.7511,26.309,56.823,45.198,11.06,26.933,61.683,14.737,37.349,5.6324,28.512,57.8,46.11,12.263,30.711,66.557,15.166,38.045,5.8711,34.879,59.408,47.579,8.7327,34.341,69.481,11.612,40.079,9.88,40.163,61.114,50.099,10.508,36.557,70.163,8.9909,44.019,6.9204,41.684,60.313,48.493,9.454,39.497,72.875,8.7327,43.747,8.2106,41.99,57.594,48.228,5.4396,41.405,70.999,10.624,44.546,4.94,44.477,53.093,46.11,6.7418,44.546,69.27,13.035,44.353,6.6507,45.309,51.628,44.546,10.184,46.998,69.757,8.8542,45.373,5.9485,40.454,53.846,41.464,13.438,47.218,65.88,18.36,44.05,5.6863,39.148,49.956,38.665,8.3579,46.515,60.039,17.184,40.624,7.3687,40.026,47.646,35.917,10.609,45.641,54.857,15.166,37.033,5.9741,39.774,46.725,34.58,9.7869,43.646,50.163,16.169,34.376,13.128,35.938,46.959,34.447,13,44.477,45.708,18.434,33.948,14.737,40.041,48.71,36.343,9.2584,48.051,44.019,16.055,29.845,18.393,40.684,48.559,34.314,9.373,48.228,40.56,19.952,25.964,18.033,37.132,43.436,34.376,9.1423,44.463,36.473,15.7,23.045,23.775,28.725,42.041,34.589,11.859,40.511,32.039,18.36,18.876,26.122,30.059,41.515,32.605,8.303,37.545,29.891,15.004,13.819,28.656,28.533,36.573,30.17,6.7191,34.158,24.526,16.716,9.6456,26.401,27.282,32.926,26.791,5.6863,28.059,20.761,12.715,8.9909,21.568,17.343,22.752,17.157,4.2062,17.553,14.146,11.265,3.9054
11109,10.445,24.034,16.459,18.854,7.7103,5.5633,22.588,6.6888,15.038,14.488,32.59,25.009,26.663,11.519,7.0021,34.415,10.177,22.757,18.501,33.329,33.292,31.241,13.514,7.6904,39.861,8.6647,25.59,15.628,35.307,37.2,33.444,15.109,5.8845,45.433,7.0021,28.123,15.589,34.949,41.841,33.329,17.053,7.9259,48.068,7.0021,30.325,12.378,31.417,47.446,33.256,16.092,10.026,50.158,9.0114,32.679,11.678,31.177,47.88,34.147,15.421,12.923,52.94,6.3116,33.84,7.5293,30.446,49.652,34.892,16.872,15.421,52.731,10.532,33.659,9.4755,27.176,46.079,34.415,15.852,15.657,52.598,7.4475,32.959,7.2176,24.382,47.62,36.325,15.977,16.092,53.742,12.526,32.735,7.1964,26.778,47.52,38.132,17.505,19.024,57.114,12.744,32.59,9.4106,32.097,49.177,40.38,13.971,21.079,60.905,8.8744,35.622,11.847,34.958,51.159,42.408,18.335,23.492,63.489,9.7936,37.647,10.532,37.056,50.886,42.538,13.571,26.715,62.856,7.4475,37.352,11.559,37.61,49.54,42.657,13.309,28.123,61.568,9.9796,38.176,9.9025,39.629,47.03,40.626,13.839,31.558,59.749,11.638,39.525,10.576,40.596,45.548,39.934,15.667,35.467,59.952,10.207,40.686,9.4269,35.773,45.665,38.868,15.861,37.2,56.953,18.894,38.595,9.1632,36.573,43.606,36.535,11.678,39.926,50.484,17.852,36.186,11.03,37.647,41.61,34.539,11.95,38.813,46.053,14.403,33.029,9.9796,37.679,39.517,34.84,12.526,40.3,42.811,15.109,30.117,17.303,36.928,39.474,36.148,11.358,43.235,38.706,16.168,27.147,19.064,42.282,39.552,39.338,8.3219,46.831,38.224,14.286,25.398,23.362,41.841,37.728,39.926,9.4106,47.261,36.266,16.589,20.059,20.867,39.315,32.183,39.002,8.647,45.396,33.659,12.876,16.9,26.041,33.38,29.959,39.995,7.4475,41.37,31.024,13.469,11.412,28.009,34.147,29.841,40.649,6.1144,40.106,28.807,10.532,7.3855,31.456,29.841,26.409,38.34,2.7678,36.552,24.88,11.834,3.1314,27.579,27.926,23.335,33.223,4.463,32.107,22.479,10.026,2.3486,23.177,17.505,16.092,23.25,0.55357,20.889,15.2,7.281,2.9811
11115,8.444,29.751,16.778,27.255,6.1981,9.1766,29.715,4.222,13.692,14.646,40.359,28.833,39.575,6.6756,13.177,44.298,3.9977,19.14,12.642,41.43,35.756,45.408,9.2931,12.507,49.34,3.5062,22.175,14.307,41.117,39.267,47.696,10.664,14.509,53.846,2.8268,23.058,14.552,40.011,43.546,48.684,9.4732,16.115,56.473,1.9988,24.399,13.142,39.326,54.431,50.232,11.864,18.286,59.752,4.4695,28.268,11.747,36.141,57.254,51.234,10.591,19.834,62.605,8.4803,31.522,12.309,33.493,57.903,51.893,8.1853,21.966,62.468,7.0124,32.444,10.591,31.837,56.222,49.417,10.591,21.219,61.178,7.4584,28.833,9.8236,29.715,57.826,50.882,10.892,22.265,62.801,4.5715,29.854,10.222,32.966,58.167,50.329,9.2931,21.183,63.929,7.7216,32.558,10.519,36.251,58.473,52.529,13.77,26.062,69.277,9.6818,34.246,11.429,37.702,60.58,52.397,11.993,29.103,72.581,10.591,35.28,11.046,39.745,58.712,52.035,14.21,28.333,71.396,16.163,37.247,9.143,42.093,56.647,52.159,14.456,32.292,70.513,13.859,39.079,8.7655,44.781,54.738,47.563,15.253,35.141,67.429,13.904,36.923,7.7017,46.759,54.995,46.916,15.991,37.783,69.153,13.692,38.412,9.6818,44.846,54.048,45.242,15.68,39.482,64.651,11.429,37.147,8.9562,44.423,47.85,41.902,12.894,37.673,56.329,13.77,35.791,8.3341,43.655,43.669,38.268,11.695,38.188,52.406,14.382,32.144,11.046,40.983,40.26,36.643,12.247,37.702,47.612,11.576,29.528,12.158,42.863,44.918,38.44,12.108,39.984,47.145,13.317,26.656,14.253,42.644,48.055,38.703,10.707,41.84,46.531,16.229,24.972,14.978,42.22,45.624,39.326,8.7655,44.716,45.489,15.223,22.972,19.663,39.271,45.479,36.442,10.177,43.206,42.355,13.715,16.455,23.211,36.035,44.309,38.316,10.707,40.165,39.687,10.892,13.224,24.418,31.07,42.074,36.74,5.9708,35.363,36.141,12.396,13.328,24.298,29.803,36.857,33.355,7.9375,33.488,32.382,9.6976,8.8873,24.606,23.29,31.619,27.708,6.1233,28.295,26.777,8.1853,7.9953,18.586,15.333,20.78,18.857,3.92,17.818,17.749,5.23,5.9965
11116,7.045,27.386,20.666,26.66,5.9614,7.925,27.548,7.2168,14.402,11.518,36.636,33.454,39.017,8.3026,10.69,42.53,6.7337,20.799,9.9785,36.824,41.142,43.421,9.0782,11.357,46.842,9.7925,23.483,12.377,36.401,46.034,46.577,11.411,10.917,51.642,5.2218,25.991,10.575,36.321,48.206,46.606,12.743,13.467,54.246,6.6651,26.162,12.152,35.007,56.841,47.909,13.387,14.904,58.076,4.4625,30.124,9.5229,35.234,58.713,48.285,14.09,16.871,59.884,5.6447,32.094,7.925,31.671,59.166,49.265,12.252,19.803,60.563,8.0592,32.393,5.535,31.864,54.649,46.547,14.434,18.827,58.42,9.5229,28.493,5.5627,29.378,56.901,48.497,13.387,19.841,61.461,6.1884,28.223,4.7614,32.676,57.447,48.749,14.112,20.148,61.933,8.925,30.643,8.7517,34.411,57.83,50.104,13.467,24.114,67.086,6.1884,30.503,9.6665,35.922,60.961,52.232,17.747,25.395,71.127,10.747,32.103,12.91,36.046,59.658,51.82,13.671,26.226,70.347,10.747,33.564,10.531,36.456,56.847,52.056,15.199,29.424,69.561,13.33,34.371,10.875,41.142,54.37,49.087,15.439,31.282,66.09,9.9785,33.381,9.9785,41.605,54.514,48.266,17.372,33.886,67.541,13.307,33.302,6.6421,39.396,52.975,47.514,18.819,34.411,63.941,13.671,31.705,4.2154,37.691,47.775,43.234,17.503,33.782,53.983,18.606,29.838,3.3668,36.084,45.245,41.112,18.557,33.44,50.104,15.199,27.857,3.3668,35.769,37.642,38.336,19.71,33.782,45.171,16.09,23.352,5.9871,37.348,41.553,40.315,17.591,34.954,42.288,15.199,22.043,11.194,38.543,42.429,42.081,17.721,35.364,41.112,16.979,22.099,13.157,37.642,41.598,41.675,14.707,38.063,39.559,18.299,17.747,19.046,34.553,40.406,38.864,18.004,36.182,34.853,18.131,13.122,22.278,31.931,40.948,40.948,17.591,32.9,33.468,14.623,10.875,25.677,28.234,39.768,38.891,12.377,28.665,28.867,14.893,10.101,24.455,27.525,37.971,34.853,12.089,27.725,26.935,13.513,8.2284,25.926,20.322,31.321,31.016,12.089,22.754,20.953,11.923,6.8465,19.365,14.284,20.569,20.666,6.3109,15.199,14.177,7.2802,5.6987
11117,7.2373,23.339,19.898,24.385,7.5498,11.866,24.58,5.0264,12.815,11.443,29.591,31.911,35.303,10.605,16.882,37.883,8.7765,20.121,14.665,31.252,40.555,39.892,9.6939,19.268,43.299,3.925,23.55,13.877,33.9,46.165,41.804,11.443,20.327,46.949,5.2365,25.077,13.322,33.179,51.669,41.867,12.008,21.959,49.161,5.0264,26.788,10.429,29.994,60.04,41.21,16.661,23.875,52.156,9.0359,29.752,9.8202,28.8,63.821,41.723,13.506,27.034,54.623,7.0212,30.65,7.2373,30.199,65.303,41.098,14.432,27.153,54.862,7.3008,32.295,7.2159,24.029,59.989,41.064,11.775,26.828,54.4,5.2365,29.44,5.1175,21.325,62.052,40.364,13.709,26.088,55.867,12.412,30.041,6.707,20.657,62.763,41.568,13.888,28.303,58.777,8.7765,31.104,7.4471,26.017,66.11,42.708,11.982,31.306,62.74,9.6939,30.655,9.5013,30.655,70.275,44.451,12.174,32.993,66.11,6.6609,33.535,9.8202,32.021,70.345,42.306,13.506,31.503,66.063,6.2059,34.526,9.1881,32.366,68.751,42.484,10.934,32.271,65.536,9.0359,35.598,8.1956,31.751,64.305,38.557,12.56,36.706,62.745,12.658,35.836,9.0359,32.333,61.058,37.388,16.25,38.954,63.312,10.37,34.952,8.082,28.396,60.092,34.575,18.351,39.25,59.13,18.946,34.58,8.3261,29.33,54.073,32.824,15.875,38.525,52.38,15.905,31.483,8.9503,30.95,50.849,29.549,15.423,39.08,47.662,15.982,29.251,8.7765,30.61,49.401,27.892,14.997,36.25,43.569,15.079,27.804,14.411,29.377,49.653,27.312,18.182,39.426,41.098,18.618,24.978,16.325,32.271,53.845,28.655,14.997,41.423,41.482,17.27,23.836,19.625,34.549,51.634,29.214,17.027,42.025,39.799,17.632,21.325,19.898,30.534,47.788,29.103,14.432,38.151,39.737,13.608,17.099,25.557,25.077,46.692,30.087,13.921,35.009,36.097,15.079,14.749,26.857,23.602,44.745,30.102,13.788,32.979,34.58,10.677,12.56,28.976,23.425,41.516,28.024,9.4199,29.892,30.428,12.412,10.532,26.324,24.182,37.59,24.524,8.8985,24.755,27.875,9.0359,9.0359,21.354,15.631,25.539,17.385,6.684,15.552,18.451,7.1084,6.7755
11118,6.6907,22.35,21.004,20.141,5.9844,10.484,22.426,7.2446,14.166,11.682,30.806,31.593,28.989,7.4753,14.144,34.4,9.8302,20.916,12.135,32.399,36.334,33.357,8.6971,15.892,38.656,6.4798,22.679,12.695,31.14,43.3,35.911,10.788,16.651,42.407,7.2446,24.96,11.891,28.473,47.778,36.558,11.168,17.305,44.242,8.2601,26.815,11.813,30.6,53.182,37.327,13.746,18.801,47.278,9.1131,30.076,11.774,28.119,58.955,37.783,15.166,21.004,50.94,10.788,31.441,9.8459,23.323,58.813,37.331,14.951,20.967,50.296,10.245,32.155,6.3352,21.376,56.295,36.031,14.242,20.678,48.798,11.787,30.332,6.2122,23.343,55.666,35.928,12.792,22.672,49.945,10.017,29.449,8.4814,24.755,58.787,37.294,14.764,24.78,54.251,9.5109,31.637,6.7138,26.121,61.029,39.148,17.305,27.334,56.27,13.381,32.246,6.8728,29.922,63.654,39.383,14.68,28.914,57.949,14.242,36.052,7.9555,33.798,61.417,39.136,16.152,31.313,59.795,16.706,37.922,8.2038,33.998,59.242,38.319,15.726,32.801,57.478,15.166,37.734,8.353,33.871,59.826,38.113,17.305,34.274,56.773,18.226,36.287,6.6907,36.334,57.491,37.331,16.037,35.36,56.851,18.628,37.232,6.6907,36.689,53.678,34.292,14.616,37.64,50.685,17.78,35.79,5.9065,36.052,50.007,31.313,15.012,36.689,46.047,15.657,33.454,6.1372,35.234,47.075,30.086,13.924,35.859,41.301,18.875,31.996,6.7824,32.484,45.987,29.111,13.519,34.346,36.831,17.571,28.332,7.5574,35.089,45.576,29.117,13.358,37.165,35.639,19.645,27.592,9.8459,34.369,50.453,30.646,14.339,38.791,36.133,20.385,25.004,12.486,32.365,48.094,30.58,14.231,38.319,34.306,21.641,22.121,15.686,29.111,47.856,30.23,12.299,35.023,31.061,19.288,17.359,19.479,27.317,43.983,30.514,12.424,32.749,29.005,17.571,13.723,21.925,25.847,42.261,30.255,11.682,30.117,28.898,17.953,11.668,23.442,23.264,40.144,29.159,11.891,27.514,24.429,15.257,8.7854,22.842,19.439,34.057,24.599,8.7854,22.808,20.498,12.792,7.2232,17.447,14.242,23.217,16.899,6.3352,14.585,13.45,8.0902,3.9289
11123,9.1936,18.621,22.853,22.792,1.7563,13.616,24.362,4.9677,15.561,15.006,24.664,33.784,32.29,1.7563,17.721,36.925,4.7128,21.909,12.269,27.237,43.538,39.198,2.777,18.219,40.487,5.0294,28.499,14.955,24.343,49.406,40.178,5.4701,22.389,45.425,5.2397,28.881,15.251,22.88,54.475,41.002,4.4778,26.665,50.223,8.2005,28.331,15.006,23.433,59.459,40.681,6.3326,26.11,52.658,8.0868,32.041,13.525,22.9,63.61,40.968,7.0691,28.694,52.772,9.9354,34.814,12.232,17.808,62.763,39.214,6.2096,30.182,50.554,10.538,35.346,16.344,16.495,60.404,36.543,6.688,28.559,52.658,12.786,30.552,16.956,17.44,60.488,35.376,4.7778,26.386,54.069,10.683,32.542,13.014,18.982,64.427,39.445,7.8938,29.189,56.37,12.015,35.654,18.538,19.637,67.445,37.906,7.0254,31.809,60.968,13.514,38.048,20.662,24.745,68.306,38.52,7.3052,36.779,64.317,15.719,35.271,16.03,29.147,67.39,42.244,5.9819,36.543,63.61,16.41,38.258,13.353,27.575,65.622,39.445,7.2416,33.236,57.037,15.561,43.736,16.644,26.804,65.869,35.823,7.4515,36.95,59.522,18.916,43.111,15.68,29.578,60.722,32.886,8.2567,38.52,58.928,19.431,37.804,14.441,30.064,58.257,32.18,7.2416,36.208,54.87,20.557,40.059,6.4771,29.014,54.023,31.736,7.9522,34.88,46.581,19.871,42.189,7.5543,27.351,49.98,27.969,8.3311,36.306,44.768,19.886,35.758,7.8938,28.591,48.575,26.873,7.5543,36.661,42.189,21.149,30.105,7.9522,30.012,45.329,27.887,8.2005,34.278,40.051,20.072,30.227,5.664,31.073,46.018,29.099,9.4582,36.101,37.967,20.959,28.966,4.3379,29.442,45.452,28.156,9.16,35.429,36.319,20.49,25.627,8.6757,26.578,42.225,25.573,8.9038,32.896,34.703,20.072,19.629,12.786,24.4,38.52,26.549,9.1093,27.909,31.93,16.145,16.699,15.442,23.57,39.399,27.77,8.7817,27.118,29.692,15.807,16.485,13.376,20.959,39.005,23.882,7.9522,24.651,27.351,13.885,14.333,16.671,16.145,32.218,20.482,6.6649,20.002,21.338,11.108,9.4582,13.985,13.073,20.737,15.914,4.9677,12.481,13.74,7.7359,6.0076
11124,8.2642,17.798,21.132,21.9,1.5724,12.978,22.299,5.034,14.432,15.122,25.668,34.457,31.022,2.3585,18.379,33.983,3.9309,20.576,13.434,25.402,41.017,35.04,2.4861,19.337,37.855,7.479,22.711,14.834,23.135,46.384,37.312,4.0087,21.879,42.106,5.034,24.517,14.624,21.623,49.973,37.275,5.5591,24.007,44.141,6.7171,28.045,15.416,20.569,57.313,37.35,6.1402,25.86,46.444,6.3383,31.012,14.958,19.031,60.513,36.862,6.7629,27.33,48.822,8.7014,31.255,14.292,14.238,61.525,36.576,3.9309,27.956,49.034,10.577,31.589,13.537,16.045,58.753,33.769,6.7171,27.561,48.105,10.922,30.065,14.55,16.825,58.887,33.429,5.7234,28.59,49.535,7.2482,29.168,13.365,21.588,59.958,33.815,4.7821,28.373,50.426,11.118,30.972,16.359,20.395,62.502,35.251,6.7629,30.877,54.956,10.95,33.47,15.802,22.153,64.219,35.596,8.4124,33.433,56.188,14.031,35.89,16.35,24.238,63.115,35.461,5.7234,34.291,56.172,17.053,35.216,13.997,25.914,62.906,36.42,7.9594,34.685,56.158,16.131,37.25,15.184,26.684,60.747,33.155,5.2444,35.617,54.269,13.73,38.038,13.571,30.837,61.213,32.381,5.5032,38.083,53.811,17.728,36.694,12.343,28.313,58.674,30.877,7.4168,37.395,50.835,15.265,36.301,7.2482,28.617,53.257,28.913,6.2153,35.216,43.666,19.465,34.672,7.2482,26.169,49.451,26.891,6.7857,33.355,40.551,18.15,32.766,5.6692,25.286,43.079,26.275,8.3386,33.099,37.511,17.367,30.148,5.5032,27.934,45.22,27.262,7.2482,33.266,36.762,17.667,27.757,4.0471,27.516,46.274,28.4,8.0942,33.842,36.559,18.934,28.525,4.4819,26.027,43.175,28.617,6.483,33.929,35.864,19.842,24.674,9.1683,24.985,41.036,26.834,8.7897,31.354,31.692,18.176,19.297,11.006,23.598,41.377,27.845,10.25,27.978,30.148,14.592,14.676,13.931,22.027,39.254,26.573,5.5868,23.375,26.834,15.802,15.173,14.292,21.154,35.378,23.872,8.2079,21.307,23.748,12.689,11.174,15.575,14.173,29.937,21.015,7.7429,16.907,18.637,10.385,9.1683,12.431,10.794,20.235,14.173,3.9309,11.406,11.727,7.2482,5.5032
